ID,y
3612,110.18372
3614,97.69169
3615,94.635796
3617,101.42244
3618,111.93988
3619,111.59174
3620,108.40123
3621,95.40138
3625,105.15757
3626,102.145546
3630,102.31745
3631,108.523705
3632,95.92973
3633,93.08255
3634,109.917946
3637,98.51285
3639,93.00963
3640,108.69488
3641,93.027145
3644,112.34616
3645,98.99273
3646,92.11233
3647,91.87115
3648,111.329666
3653,112.83905
3654,100.210976
3655,109.79265
3659,101.79248
3660,97.16636
3662,106.95736
3666,100.52977
3668,99.394485
3671,99.8014
3673,94.48874
3674,105.55528
3675,96.47715
3681,93.75039
3682,113.41798
3686,105.05181
3687,93.86765
3692,79.03904
3695,110.05785
3696,98.43231
3699,109.143074
3705,118.867714
3707,80.5058
3708,95.6864
3709,112.131775
3710,97.11854
3712,96.86774
3715,113.60949
3716,94.56178
3720,103.247826
3722,80.5058
3726,91.86765
3728,98.11815
3729,118.33243
3731,104.07898
3735,110.163284
3736,100.194885
3739,102.43285
3741,111.21858
3743,105.99531
3744,96.0241
3745,114.421616
3746,103.52393
3751,97.5424
3753,95.68742
3760,112.188705
3761,96.69596
3762,110.38046
3763,93.304245
3765,93.44218
3768,108.86936
3769,93.48733
3770,94.14291
3773,111.37964
3774,101.24959
3776,97.473206
3778,95.837875
3779,109.69299
3780,96.58688
3781,101.48418
3782,104.27568
3783,110.35286
3784,101.9213
3786,92.45547
3789,102.971115
3790,98.331
3793,110.87159
3795,113.20571
3797,96.37221
3798,117.839226
3800,108.615234
3804,100.473236
3810,100.08358
3815,112.8007
3816,100.473236
3818,105.48307
3824,110.36443
3828,101.20099
3830,109.05462
3831,96.164566
3832,77.54888
3834,113.501724
3835,95.9285
3836,108.70555
3838,95.93251
3839,117.18483
3840,111.43476
3845,94.374435
3846,109.7381
3847,96.14209
3849,77.190544
3853,107.53721
3855,108.00901
3856,97.12637
3864,84.1936
3865,98.887886
3866,116.4697
3867,115.56712
3868,108.615234
3869,95.42066
3871,96.26678
3875,109.77437
3876,98.12119
3878,92.33172
3879,111.45106
3881,108.615234
3883,104.28194
3884,95.6346
3886,111.04956
3890,101.472275
3893,108.18237
3897,100.426186
3901,96.54204
3902,106.152374
3913,107.8958
3914,93.54661
3916,93.18702
3917,110.8498
3924,102.550575
3925,94.782455
3928,95.72932
3929,113.90918
3932,94.90183
3933,108.98022
3934,79.30407
3935,93.36727
3936,98.18289
3937,108.356285
3938,89.823006
3939,101.81279
3943,91.50447
3944,110.7704
3945,110.7073
3946,101.3162
3947,108.9588
3948,95.506584
3949,111.0279
3950,95.00752
3951,103.2191
3952,92.31079
3953,99.76625
3961,114.97283
3962,92.546936
3966,97.48238
3967,107.40595
3968,101.64612
3969,111.77137
3970,101.01939
3971,101.11153
3973,98.39443
3974,111.32294
3975,114.29384
3977,95.09953
3979,104.45188
3985,102.87934
3986,108.63652
3988,101.7795
3991,93.73973
3992,105.39773
3993,104.30084
3994,97.83593
3995,113.458115
4005,103.55869
4007,97.3735
4008,109.23443
4009,98.63934
4010,106.196625
4011,79.160194
4012,95.62908
4013,102.58353
4015,103.08568
4016,105.311325
4018,102.077866
4025,95.10411
4026,103.04623
4028,109.093666
4029,97.19424
4031,97.7145
4032,111.19715
4033,97.302795
4034,106.982796
4037,103.62777
4038,105.119156
4039,95.26133
4041,96.23991
4042,104.10355
4043,97.30862
4044,108.98022
4045,91.27812
4046,107.070206
4047,96.031395
4048,101.36407
4049,105.059525
4051,92.99002
4052,113.367805
4058,102.51751
4062,113.36618
4064,105.97024
4067,97.367714
4068,77.38324
4070,101.60061
4072,118.439964
4074,109.47065
4075,95.67634
4076,110.12022
4077,95.67239
4078,104.415344
4080,108.98022
4082,101.82227
4085,92.5743
4086,101.33377
4088,103.04623
4089,98.770645
4092,77.056526
4094,100.056114
4095,110.2409
4096,100.59635
4097,109.61045
4102,102.936226
4105,106.063095
4107,110.08448
4111,101.65512
4112,103.93143
4113,93.44476
4114,105.948166
4115,94.55178
4116,109.30583
4117,97.17847
4118,94.995415
4119,108.59037
4120,94.78422
4122,79.405624
4125,92.37382
4126,111.861015
4129,110.04543
4134,106.832184
4137,92.78745
4141,100.035576
4142,99.57281
4144,99.44796
4145,102.550575
4146,105.140465
4150,98.13883
4151,79.60987
4154,97.367714
4156,92.33701
4157,105.51062
4159,105.311325
4160,95.03826
4161,109.011955
4168,95.51457
4171,107.90153
4172,109.762085
4173,98.09622
4175,91.99902
4176,108.98022
4177,99.44796
4178,99.13374
4179,106.65523
4181,104.75222
4183,97.19424
4184,108.41705
4185,92.356964
4186,111.22752
4188,103.476166
4190,112.86456
4192,92.57124
4193,104.29505
4194,110.763916
4195,107.038895
4196,77.98823
4202,97.64077
4203,99.14524
4208,89.70129
4209,111.65787
4210,100.00941
4211,107.34177
4212,117.042046
4214,106.045135
4215,95.95061
4216,104.03703
4217,92.90561
4219,92.64237
4222,108.356285
4224,76.73084
4231,107.012886
4232,97.19424
4234,102.60084
4236,99.44796
4237,104.33098
4240,96.85574
4242,99.26331
4243,92.79918
4247,93.20911
4248,116.079926
4249,99.807495
4254,105.24027
4263,92.40526
4265,116.180824
4267,108.25327
4268,111.06786
4271,108.7574
4272,99.64155
4273,108.03594
4274,95.84328
4276,92.50696
4278,101.62869
4280,95.51394
4281,111.665695
4283,100.812645
4284,110.92399
4285,110.52256
4286,106.556816
4287,97.52055
4288,120.490456
4289,95.3779
4290,86.05835
4293,94.61308
4296,111.91561
4297,94.17427
4299,94.348274
4303,108.61452
4310,100.757095
4312,104.006676
4318,105.28636
4320,105.569115
4322,100.04166
4323,114.49628
4325,106.76756
4326,111.06003
4328,110.05954
4330,108.39803
4332,112.59097
4333,99.40032
4335,98.49545
4336,100.57199
4338,104.637856
4341,94.84846
4342,106.32102
4344,102.6606
4347,95.57266
4348,105.545876
4351,106.14702
4352,96.02578
4353,99.396866
4355,105.04753
4356,92.5743
4359,103.8061
4360,100.22866
4361,97.05731
4364,100.83588
4365,103.57439
4368,99.07468
4372,92.76052
4374,90.7857
4376,93.59106
4377,111.9794
4380,93.94313
4383,104.9248
4384,95.01257
4385,98.48492
4389,96.5178
4391,93.36467
4392,106.45475
4393,90.6153
4395,95.40372
4396,110.69489
4398,111.085365
4399,109.81448
4401,89.86992
4406,101.87248
4408,105.95561
4412,105.545876
4415,101.345436
4418,106.053444
4419,90.7857
4420,77.39839
4422,109.83694
4423,90.7857
4425,96.06466
4428,100.75185
4431,109.254295
4434,102.49244
4436,96.60842
4437,112.55669
4439,117.14091
4440,97.93627
4441,110.27155
4444,100.22977
4445,106.274475
4446,93.101364
4447,110.51743
4452,109.3799
4456,106.83287
4457,92.82802
4458,98.72304
4460,92.5743
4461,116.84478
4462,96.73751
4465,103.0178
4466,103.265884
4468,98.27987
4469,107.494286
4472,107.932076
4475,93.25435
4478,96.363754
4479,115.61754
4480,94.13334
4483,79.89035
4484,94.68612
4485,108.09064
4486,101.01939
4488,100.641556
4489,111.472855
4490,95.911514
4491,98.88568
4492,92.83766
4493,105.99984
4494,96.29632
4495,100.26549
4498,77.48415
4499,92.38702
4500,102.98317
4503,106.57167
4505,103.22858
4506,96.77159
4507,94.07841
4508,105.28636
4510,109.83934
4511,91.11213
4513,102.47369
4516,81.21481
4519,93.21075
4521,104.48147
4531,92.08857
4532,77.41368
4533,104.68542
4534,104.70857
4536,105.28636
4537,92.82802
4539,95.40258
4542,103.93669
4545,92.996826
4549,90.831085
4551,98.75026
4554,101.72084
4556,105.34369
4559,112.42468
4561,112.50443
4562,108.83657
4566,111.241806
4569,93.471245
4570,110.69489
4573,93.99033
4574,101.5429
4575,97.54174
4577,92.470566
4578,109.82672
4580,98.958565
4582,99.34092
4583,109.83694
4585,95.25935
4587,105.28636
4595,92.83166
4596,105.36518
4601,100.388504
4602,109.32443
4603,93.38271
4605,101.35453
4606,96.92232
4607,110.42143
4608,94.844604
4610,95.07149
4613,108.9516
4617,95.38116
4618,111.18593
4619,91.69601
4620,95.37261
4622,96.86893
4625,92.5743
4626,105.28636
4627,95.41204
4629,84.203415
4631,89.6372
4633,105.28636
4634,111.4346
4635,94.8611
4639,97.92686
4640,105.69276
4642,105.31431
4644,98.80935
4646,105.28636
4647,100.05621
4648,80.10762
4649,92.8516
4650,110.494934
4655,90.831085
4660,94.75493
4661,112.8613
4662,91.610245
4663,113.49428
4665,97.2598
4666,112.34971
4667,105.0285
4668,93.05102
4670,94.036736
4671,102.71078
4672,100.73892
4673,105.685616
4675,108.19576
4676,95.49348
4677,110.572945
4680,96.52843
4682,96.01696
4683,106.98825
4685,105.545876
4686,93.47876
4688,109.91984
4690,102.94993
4692,109.51167
4693,93.13519
4697,91.00661
4700,106.67355
4702,109.34128
4707,117.598946
4708,92.37161
4710,82.94522
4716,103.6769
4717,96.233894
4718,94.62664
4720,95.72891
4721,79.526115
4723,98.10907
4726,110.6692
4727,91.18368
4729,96.27763
4731,96.89134
4732,105.6349
4735,105.327896
4736,106.21001
4737,93.36002
4738,108.41106
4739,112.30377
4744,106.69536
4747,94.77366
4749,109.30101
4750,92.37161
4752,110.7704
4755,101.40209
4756,106.74523
4757,111.85072
4758,95.46595
4759,105.80422
4763,97.12923
4764,107.95053
4765,95.02007
4766,94.72283
4767,100.73936
4769,111.6032
4770,95.32684
4771,79.55541
4772,105.49359
4774,110.763916
4776,102.211784
4777,107.61732
4778,102.100365
4780,95.892075
4784,95.82948
4786,102.57429
4787,77.30996
4788,96.24109
4789,110.7704
4791,104.724655
4792,94.55783
4795,109.1438
4796,90.03126
4803,92.42211
4805,92.47149
4807,94.48371
4809,97.29268
4816,92.418884
4817,81.979454
4818,90.05635
4820,93.83634
4821,105.153564
4823,110.094475
4824,97.939865
4825,113.3003
4829,94.73196
4830,97.83574
4831,109.608444
4833,106.516205
4836,92.56503
4837,109.91984
4838,93.47792
4840,96.209496
4841,80.37631
4842,89.71379
4843,108.23821
4844,93.76786
4849,108.135925
4851,100.10545
4852,94.88645
4858,93.67422
4860,97.83574
4863,111.74516
4864,96.75793
4865,110.54326
4867,97.20918
4868,96.86322
4869,109.950264
4873,92.54799
4875,102.83268
4876,109.66485
4877,99.08521
4878,110.13422
4880,77.09734
4886,112.916756
4888,107.55437
4889,92.74123
4890,108.560165
4893,96.37738
4895,95.890785
4896,102.96973
4899,93.69884
4901,100.19302
4902,110.35095
4903,95.84611
4904,110.7704
4910,92.91332
4912,92.04293
4915,97.09599
4916,107.47607
4917,100.67051
4920,105.49359
4927,105.27783
4928,95.46954
4931,107.18263
4934,93.146645
4936,95.25047
4939,109.449684
4942,110.330986
4943,99.28734
4944,105.826614
4945,96.875435
4947,107.53322
4948,91.04214
4951,93.97287
4952,110.7704
4953,93.604614
4956,95.84611
4957,117.75329
4958,103.19723
4960,95.869995
4968,94.89733
4969,104.13665
4971,108.49973
4973,111.24923
4975,111.966835
4976,95.8819
4978,94.56338
4979,98.41061
4982,97.05046
4983,102.390816
4984,98.91099
4985,117.65276
4986,102.35439
4987,114.368996
4988,99.70248
4994,97.628365
4995,93.36755
5002,80.91846
5004,94.20816
5005,103.95263
5006,99.27543
5007,108.125565
5009,111.29955
5011,111.24923
5014,105.585945
5015,104.61569
5018,97.55195
5019,112.59273
5020,93.27233
5021,104.918526
5022,92.622025
5023,99.71788
5025,98.545044
5032,104.035545
5034,92.18799
5036,92.34743
5038,94.665695
5039,110.70081
5046,99.17609
5049,112.59273
5051,92.15306
5052,93.38233
5053,110.763916
5054,96.307495
5055,92.56598
5057,92.802734
5059,94.59589
5062,100.03401
5063,112.37073
5065,112.42888
5069,94.6904
5071,98.189186
5074,108.023384
5075,92.84136
5076,93.50743
5077,77.29481
5079,106.80065
5080,96.8745
5081,110.09667
5083,104.14269
5088,108.247406
5089,94.13736
5093,101.129166
5094,104.272446
5095,94.84768
5099,106.17185
5101,111.24683
5103,104.551
5104,94.06732
5105,104.24108
5107,93.65816
5108,105.463394
5109,94.88934
5111,98.2922
5112,110.19925
5113,98.843605
5114,102.98934
5115,95.0208
5118,92.8729
5122,96.112526
5123,81.05766
5125,93.51195
5127,107.032166
5128,98.49941
5129,114.939514
5132,99.27543
5134,110.45045
5135,95.259605
5137,108.982735
5142,94.350914
5143,101.91562
5144,94.27339
5148,94.21293
5149,92.68595
5150,102.550575
5154,77.39839
5155,97.00443
5159,92.75625
5164,95.50241
5165,119.63638
5166,90.75142
5167,106.30024
5169,118.19638
5171,89.94425
5172,110.36325
5176,96.17635
5184,104.83452
5185,107.227684
5186,103.58802
5188,103.008545
5189,105.3557
5190,97.61794
5191,119.63638
5193,110.04543
5196,93.14299
5199,80.496475
5200,108.47519
5203,97.492004
5204,113.12859
5205,98.26868
5207,96.39174
5208,99.00961
5212,97.41056
5214,95.77122
5218,97.51926
5220,100.5317
5222,92.754486
5224,95.36372
5225,105.49359
5227,110.46425
5229,106.32743
5232,93.10943
5233,119.61627
5234,103.72544
5237,110.57792
5239,110.75595
5240,94.58503
5241,114.92954
5244,93.94512
5248,110.262764
5251,91.23312
5253,92.37161
5255,97.0743
5256,95.92704
5257,92.637146
5259,97.98508
5260,107.92275
5266,93.46719
5268,97.6507
5275,110.09667
5276,102.88125
5277,95.7891
5279,94.88052
5280,105.95533
5281,91.541176
5283,104.08944
5284,79.50502
5285,94.057396
5286,102.78797
5287,97.16631
5289,90.49309
5290,110.04543
5292,110.026375
5293,98.73596
5294,103.77438
5297,93.55125
5299,100.16566
5302,92.94111
5305,79.47623
5306,94.83871
5308,99.21943
5309,96.0479
5310,119.637856
5312,110.30546
5316,107.43942
5317,97.53184
5319,81.059135
5320,98.267075
5323,96.91944
5329,99.883415
5331,109.733284
5334,106.48994
5336,110.344536
5338,104.510025
5341,106.0496
5345,96.4137
5348,97.78943
5349,112.705956
5355,110.32251
5356,95.8362
5360,109.09981
5362,105.686676
5364,105.260635
5366,105.294785
5367,96.33315
5368,93.87622
5370,97.06518
5371,77.39839
5373,106.04647
5375,110.57792
5376,96.90133
5378,106.231606
5379,101.94268
5383,95.49075
5384,100.344986
5389,113.28789
5391,78.12357
5393,113.177956
5395,109.98169
5397,109.40633
5398,96.10921
5399,114.719124
5401,119.07679
5402,96.55273
5403,113.78723
5404,94.7492
5407,77.98823
5408,93.431076
5413,110.78896
5414,99.52742
5417,97.13273
5418,110.026375
5420,108.642494
5421,93.065796
5424,95.85855
5425,113.12859
5426,101.53043
5429,112.1391
5431,95.33098
5437,104.15601
5440,92.07933
5444,108.20946
5446,105.728355
5447,102.8143
5451,97.658676
5452,106.5394
5455,103.72544
5456,96.21761
5458,92.65134
5459,100.6494
5460,94.74546
5462,97.16448
5463,107.26264
5464,91.51049
5465,111.1522
5466,98.222755
5467,104.12819
5468,106.921005
5469,112.39913
5472,94.710815
5474,95.143425
5475,93.54517
5476,96.14478
5479,106.673706
5480,113.367805
5482,107.12326
5485,90.8091
5486,118.98211
5488,78.89279
5495,106.32743
5496,100.51695
5497,112.30112
5499,110.297646
5503,92.2269
5504,93.8605
5507,98.09622
5509,104.83214
5511,94.160095
5512,108.83138
5516,110.969734
5517,95.16083
5518,104.24496
5521,94.43258
5522,107.48178
5527,102.074936
5528,97.17354
5529,105.51494
5532,103.63918
5533,106.10209
5535,104.97362
5536,101.63831
5540,93.857285
5547,93.3658
5548,111.73473
5550,77.0934
5551,95.330345
5554,109.98644
5555,94.58858
5559,110.641624
5560,91.57185
5561,109.87007
5562,97.803955
5563,110.870346
5565,82.89152
5566,101.016785
5567,103.05574
5568,94.93554
5572,97.305954
5574,95.162315
5576,98.70321
5579,111.6968
5580,84.49473
5581,90.50836
5583,95.878944
5584,110.19786
5586,109.9564
5587,94.73521
5589,103.37195
5591,106.90404
5592,97.16936
5593,106.76398
5594,96.43882
5595,86.428764
5596,109.91984
5597,103.4334
5598,116.66338
5599,96.82311
5602,114.60302
5603,96.43882
5605,94.18302
5607,93.337265
5608,95.37936
5609,94.59467
5610,94.43701
5612,95.08988
5613,105.34226
5614,96.68527
5616,94.32174
5621,94.71291
5623,98.4065
5628,113.3791
5629,96.30419
5631,112.24739
5633,100.08403
5638,102.99623
5639,94.035515
5640,100.27679
5645,98.89189
5646,79.91313
5649,95.03714
5653,103.43134
5655,115.974464
5656,95.25114
5658,94.85003
5662,117.33524
5663,92.41264
5667,93.373665
5670,96.82311
5671,102.241585
5672,95.60848
5673,103.62051
5674,92.286354
5675,104.26512
5676,93.41029
5679,113.55859
5683,108.57124
5687,96.15346
5688,76.83275
5690,99.66682
5691,113.71566
5692,97.490425
5693,107.585655
5694,94.11617
5697,108.9532
5698,92.49449
5699,111.32294
5704,96.49328
5707,113.55859
5709,96.6526
5710,92.81746
5714,94.0331
5718,94.24635
5721,95.003
5723,94.73476
5724,112.25635
5725,92.37161
5726,103.49817
5729,100.79194
5730,104.31868
5731,97.19602
5733,76.74828
5736,92.64798
5741,112.48351
5745,111.343544
5747,94.5404
5748,112.11056
5750,112.72593
5751,105.462395
5752,95.88067
5754,94.95937
5755,94.2342
5757,101.64608
5758,116.85896
5760,108.99129
5762,104.443504
5766,107.921974
5768,97.36302
5769,118.63842
5770,99.94121
5771,111.26156
5772,92.93021
5773,102.80622
5774,95.56019
5776,94.0678
5777,111.32294
5778,94.00627
5780,110.70081
5782,91.985634
5783,77.16371
5784,97.85149
5786,95.9094
5788,93.69846
5789,99.3794
5790,94.47597
5791,106.35717
5793,100.55891
5794,97.22072
5796,117.948906
5797,95.19616
5801,96.65576
5803,96.15346
5804,104.0697
5805,95.05402
5806,76.962
5808,109.118515
5813,94.76162
5815,97.63623
5816,106.87154
5822,98.31235
5823,111.20241
5825,106.61161
5827,110.028786
5829,102.67597
5830,98.256294
5831,96.27742
5832,96.77862
5833,109.118515
5837,114.25834
5838,92.121
5839,95.662575
5842,100.27679
5844,109.0175
5845,95.13244
5846,107.239525
5848,77.23659
5850,108.17355
5851,92.66039
5853,97.36302
5854,105.36648
5858,100.27679
5860,113.0107
5864,103.80638
5866,96.950905
5867,113.55859
5868,95.3144
5869,112.64006
5870,92.27404
5871,109.672714
5874,116.03865
5876,110.81318
5877,89.813576
5878,94.60267
5879,112.67494
5880,99.06516
5884,91.939415
5886,111.36645
5890,99.63944
5896,96.43178
5897,104.22958
5898,97.36302
5901,105.465935
5903,110.763916
5906,94.43701
5908,113.367805
5909,92.034645
5910,105.34226
5911,92.2866
5912,105.23535
5914,116.03865
5919,111.24923
5924,96.41407
5926,94.89055
5929,103.95489
5930,99.71078
5932,92.44745
5933,111.617165
5934,93.41559
5935,109.67371
5936,93.52594
5937,110.16183
5938,95.46078
5939,105.24782
5942,100.59823
5943,92.58729
5944,99.82172
5946,111.0279
5951,93.79596
5953,102.85009
5954,95.104996
5957,105.94841
5961,102.25993
5962,102.52951
5964,78.331375
5965,98.370056
5968,114.86354
5969,95.14607
5974,94.13862
5975,95.74847
5978,80.24097
5981,104.24496
5982,94.789444
5983,100.476425
5989,106.288086
5991,93.12104
5992,98.85643
5995,99.5471
5996,104.834236
5997,111.27836
5998,95.82708
5999,75.99146
6001,110.2363
6002,93.90785
6003,98.01739
6004,95.104996
6006,105.94
6007,93.80581
6011,98.23799
6012,109.82784
6014,92.2866
6015,105.49268
6016,94.58252
6017,111.821526
6018,97.36302
6024,93.27545
6025,102.639786
6026,112.048416
6028,108.01174
6029,76.64406
6030,99.83401
6036,114.86354
6040,95.05402
6041,110.33844
6042,93.70383
6044,97.06964
6045,106.35717
6047,103.5078
6048,102.0499
6049,95.27724
6051,116.64508
6052,98.69916
6053,90.05635
6054,109.1522
6058,97.540695
6059,98.122826
6062,97.316864
6063,117.90949
6064,106.9559
6065,95.05402
6067,101.493095
6068,110.49416
6070,105.0508
6071,109.0732
6072,111.36645
6080,111.36645
6081,93.178345
6084,104.16885
6087,92.82617
6089,103.92551
6092,111.36645
6094,94.09882
6095,109.91984
6097,110.83063
6100,100.67079
6104,109.41724
6105,96.02457
6106,102.19275
6107,80.84164
6108,95.56692
6109,111.36645
6110,93.92224
6114,111.36645
6116,93.716545
6117,97.21373
6118,93.683815
6123,78.38688
6125,110.763916
6128,102.073616
6130,103.89061
6132,105.49513
6137,79.262726
6139,111.49582
6140,95.69579
6141,110.96734
6142,106.03043
6144,102.64372
6145,94.565865
6146,97.765396
6149,91.81412
6156,93.72552
6159,112.10801
6160,95.69579
6162,104.41742
6164,101.776985
6165,92.18222
6168,78.03653
6169,109.118515
6170,98.42423
6171,106.04146
6172,92.22836
6173,108.28342
6176,100.79194
6177,92.63835
6178,95.08979
6180,95.01297
6181,105.46001
6182,96.34484
6185,94.28463
6186,110.99752
6188,107.0053
6189,96.50557
6192,104.16885
6193,93.350525
6194,106.35717
6195,98.87046
6196,118.703545
6197,92.9629
6201,110.0104
6202,94.045784
6203,94.37548
6204,96.27598
6207,116.807076
6209,97.156815
6210,94.901596
6211,111.53184
6213,112.14982
6216,91.74751
6217,92.216866
6219,95.08988
6222,77.01316
6223,109.725
6235,97.92714
6240,98.38527
6242,93.922516
6247,92.286354
6251,110.94723
6254,114.99176
6255,92.84056
6260,104.84549
6261,93.320885
6262,100.78475
6264,115.10274
6269,109.64894
6271,101.333534
6275,110.26309
6276,92.59253
6278,105.22394
6279,111.614655
6281,113.04435
6284,91.61897
6286,97.41733
6287,77.05948
6288,94.040504
6292,97.91793
6293,95.25399
6295,97.67727
6298,105.86123
6300,107.626686
6304,105.46328
6308,105.376076
6310,94.462425
6312,111.36645
6320,97.19602
6324,92.451485
6325,108.86614
6330,102.32918
6336,109.21204
6340,105.88332
6341,97.92714
6342,102.32918
6344,98.25397
6345,106.28925
6347,111.73473
6348,96.52332
6349,105.86123
6351,77.174614
6353,107.847916
6354,94.898476
6357,92.15498
6358,100.86574
6360,101.503296
6363,113.3791
6364,91.02337
6368,110.276405
6370,94.587715
6371,95.282135
6377,102.35131
6379,95.85175
6381,93.18989
6382,77.174614
6383,111.57437
6388,110.511314
6390,107.36535
6392,102.67597
6393,99.81722
6395,91.02917
6398,107.22793
6401,76.962
6402,94.83968
6403,109.15529
6405,96.98138
6406,90.54087
6407,111.4243
6409,105.21952
6411,92.26874
6413,94.6772
6416,97.12451
6417,104.11287
6418,92.99066
6419,118.69447
6420,106.917114
6426,104.93915
6429,96.29345
6430,95.30604
6431,109.15529
6432,97.08418
6434,100.256584
6437,112.896
6438,93.23403
6439,103.73442
6440,93.624886
6441,93.913414
6442,109.32004
6443,97.21627
6445,94.49051
6448,113.46917
6450,105.18269
6453,97.45052
6455,102.29025
6457,95.985344
6458,99.15238
6461,96.95185
6464,110.85401
6467,96.86302
6469,102.72468
6470,79.81019
6471,97.75464
6473,107.13294
6474,93.559204
6479,95.433716
6481,99.48514
6484,110.13647
6495,89.30238
6496,106.769005
6505,105.0593
6506,90.85758
6508,100.04003
6509,94.009605
6510,107.445244
6512,106.66471
6513,96.10459
6514,106.989395
6515,91.132706
6519,94.604904
6521,99.138336
6523,77.40598
6525,103.9437
6526,97.72707
6528,93.4495
6529,99.126945
6531,109.61646
6533,102.53254
6534,93.41048
6535,111.129265
6536,92.94725
6537,113.86197
6540,92.51765
6541,111.57437
6547,105.02795
6548,100.13023
6551,110.00448
6553,104.7741
6555,104.16885
6556,97.01903
6561,77.137276
6564,94.056404
6565,111.129265
6568,97.52701
6569,109.32004
6573,102.757904
6574,98.11852
6577,113.00082
6579,113.3791
6581,95.44848
6582,109.49758
6585,101.10688
6586,93.214
6589,107.338326
6590,76.5142
6593,101.286255
6594,110.97072
6595,90.160675
6599,94.21229
6600,94.725334
6601,111.47568
6602,91.04898
6603,113.46917
6604,97.368126
6607,107.47191
6608,111.15845
6609,93.36803
6611,95.05124
6613,109.32004
6614,96.95177
6616,95.17425
6617,109.32004
6618,94.71631
6619,103.4679
6621,104.16885
6627,103.17038
6629,112.905075
6631,77.23659
6634,94.96669
6636,95.83403
6638,97.52701
6639,109.32004
6641,111.30377
6642,99.1668
6651,116.710304
6654,76.880005
6657,95.54708
6663,95.10506
6665,102.135574
6666,96.71763
6668,94.37293
6669,104.16885
6670,98.51889
6671,101.1856
6673,96.901566
6675,95.97408
6676,77.174614
6677,94.14387
6679,95.06962
6680,108.0609
6681,107.445244
6685,106.41485
6688,95.31289
6689,89.62442
6690,96.895905
6692,109.32004
6693,92.59356
6694,94.8166
6698,118.74083
6699,93.286415
6700,107.69325
6701,95.985344
6702,114.28076
6704,89.62442
6707,105.29816
6712,110.65728
6713,91.72406
6715,108.15658
6721,104.91711
6722,95.08988
6723,109.07585
6724,93.06507
6725,118.640656
6731,109.833145
6735,88.769806
6736,105.1545
6737,107.000626
6738,98.74296
6739,100.54582
6741,101.98194
6743,97.76605
6745,94.37293
6747,108.675545
6749,92.093765
6750,108.12482
6751,115.1918
6752,106.4637
6753,109.32004
6755,107.069954
6756,92.30424
6757,102.84291
6759,111.29333
6761,92.09842
6763,97.75464
6764,118.63842
6765,105.43208
6766,112.3167
6768,105.94
6771,89.62442
6773,93.37875
6774,100.366035
6778,108.18453
6779,96.00499
6781,97.060196
6784,106.351006
6786,100.23132
6787,96.53904
6790,98.94581
6793,103.502045
6795,109.32004
6798,110.25166
6806,95.91435
6807,95.1229
6810,93.887856
6815,103.34908
6816,91.711815
6817,97.215256
6818,92.45283
6819,103.5078
6820,97.334984
6822,94.214096
6823,116.64508
6824,108.99588
6825,94.179634
6828,77.022385
6829,115.4579
6831,102.63769
6832,93.060646
6833,112.5781
6834,95.44445
6836,105.41085
6837,111.24923
6838,94.21216
6840,100.76592
6843,92.534325
6845,91.99342
6846,96.41579
6847,110.85993
6851,101.0596
6852,97.598404
6853,102.776245
6858,104.679184
6861,110.28466
6863,111.22298
6864,77.899796
6865,96.91617
6866,110.57792
6867,102.21948
6868,103.13691
6869,93.01903
6870,108.99588
6874,102.69114
6875,96.918625
6877,105.94
6878,99.37149
6880,93.53515
6883,105.36352
6884,93.72673
6886,94.50337
6890,99.3614
6893,104.85974
6894,90.17384
6899,105.94
6900,92.746735
6904,92.3092
6905,108.06093
6906,95.055954
6910,94.70746
6912,103.31776
6913,112.763626
6920,92.56091
6922,96.9075
6923,109.32004
6926,95.74382
6927,103.1492
6928,91.90879
6931,116.47776
6933,91.51797
6936,91.50059
6937,110.09667
6939,94.60683
6941,101.24897
6942,104.29615
6943,90.99736
6944,102.431114
6945,90.865486
6946,104.59338
6947,117.85528
6949,109.49817
6951,107.449486
6953,103.40146
6954,93.51054
6955,105.813965
6963,110.11389
6964,95.33723
6966,99.70081
6968,94.13635
6970,105.46001
6972,108.95558
6976,107.2609
6978,110.57792
6981,94.79291
6985,109.11917
6986,95.03806
6987,109.67426
6989,101.12452
6991,116.64508
6993,111.569534
6994,96.05412
6995,108.03172
6996,92.25423
6997,112.147606
6998,80.36788
7001,108.31004
7003,110.19854
7006,90.02848
7008,90.76172
7010,90.38993
7011,97.8273
7012,93.31088
7013,93.509384
7014,109.05297
7017,101.50417
7018,93.43491
7019,91.59094
7023,92.048386
7024,102.30349
7025,93.0481
7026,109.02999
7027,92.88501
7028,113.50257
7030,109.32004
7031,98.91544
7033,104.53261
7036,94.51085
7037,95.091805
7039,93.79751
7044,94.114044
7045,111.24923
7046,106.23409
7049,93.55332
7050,91.80181
7051,105.46001
7054,108.805786
7055,94.02008
7057,91.856285
7060,105.94
7061,97.36302
7063,93.16157
7064,110.106804
7067,93.53515
7071,99.835075
7074,105.977196
7075,92.55665
7078,111.24923
7079,89.63527
7080,101.96579
7081,97.73195
7082,110.763916
7083,95.56782
7085,91.67989
7092,103.41366
7094,90.286255
7100,92.39124
7101,103.820305
7102,110.57792
7104,110.32673
7105,97.36302
7106,97.08116
7107,100.87542
7108,76.77901
7109,92.36254
7110,110.09667
7112,94.69597
7113,107.387566
7114,104.791374
7116,110.7704
7117,102.55491
7118,97.73196
7120,92.881744
7121,102.672516
